"R0","N","yr","p_free_vx"
2,50,8.05753424657534,0
2,50,8.22191780821918,0
2,50,8.38630136986301,0
2,50,8.55068493150685,0
2,50,8.71506849315069,0
2,50,8.87945205479452,0
2,50,9.04383561643836,0
2,50,9.20821917808219,0
2,50,9.37260273972603,0
2,50,9.53698630136986,0
2,50,9.7013698630137,0
2,50,9.86575342465753,0
2,50,10.0301369863014,0
2,50,10.1945205479452,0
2,50,10.358904109589,0
2,50,10.5232876712329,0
2,50,10.6876712328767,0
2,50,10.8520547945205,5e-04
2,50,11.0164383561644,5e-04
2,50,11.1808219178082,5e-04
2,50,11.3452054794521,0.001
2,50,11.5095890410959,0.001
2,50,11.6739726027397,0.0015
2,50,11.8383561643836,0.002
2,50,12.0027397260274,0.0025
2,50,12.1671232876712,0.0025
2,50,12.3315068493151,0.003
2,50,12.4958904109589,0.003
2,50,12.6602739726027,0.003
2,50,12.8246575342466,0.0035
2,50,12.9890410958904,0.005
2,50,13.1534246575342,0.0065
2,50,13.3178082191781,0.0065
2,50,13.4821917808219,0.0075
2,50,13.6465753424658,0.0075
2,50,13.8109589041096,0.008
2,50,13.9753424657534,0.0085
2,50,14.1397260273973,0.0095
2,50,14.3041095890411,0.01
2,50,14.4684931506849,0.01
2,50,14.6328767123288,0.0105
2,50,14.7972602739726,0.0105
2,50,14.9616438356164,0.011
2,50,15.1260273972603,0.013
2,50,15.2904109589041,0.0155
2,50,15.4547945205479,0.0165
2,50,15.6191780821918,0.018
2,50,15.7835616438356,0.019
2,50,15.9479452054795,0.0195
2,50,16.1123287671233,0.0215
2,50,16.2767123287671,0.0225
2,50,16.441095890411,0.0235
2,50,16.6054794520548,0.0245
2,50,16.7698630136986,0.0245
2,50,16.9342465753425,0.0265
2,50,17.0986301369863,0.0265
2,50,17.2630136986301,0.027
2,50,17.427397260274,0.0275
2,50,17.5917808219178,0.028
2,50,17.7561643835616,0.029
2,50,17.9205479452055,0.03
2,50,18.0849315068493,0.0325
2,50,18.2493150684931,0.033
2,50,18.413698630137,0.034
2,50,18.5780821917808,0.0355
2,50,18.7424657534247,0.0365
2,50,18.9068493150685,0.038
2,50,19.0712328767123,0.0395
2,50,19.2356164383562,0.0415
2,50,19.4,0.042
2,50,19.5643835616438,0.044
2,50,19.7287671232877,0.045
2,50,19.8931506849315,0.046
2,50,20.0575342465753,0.047
2,50,20.2219178082192,0.048
2,50,20.386301369863,0.05
2,50,20.5506849315069,0.0515
2,50,20.7150684931507,0.052
2,50,20.8794520547945,0.052
2,50,21.0438356164384,0.0525
2,50,21.2082191780822,0.054
2,50,21.372602739726,0.0545
2,50,21.5369863013699,0.0555
2,50,21.7013698630137,0.0575
2,50,21.8657534246575,0.059
2,50,22.0301369863014,0.0615
2,50,22.1945205479452,0.063
2,50,22.358904109589,0.065
2,50,22.5232876712329,0.066
2,50,22.6876712328767,0.0685
2,50,22.8520547945205,0.07
2,50,23.0164383561644,0.071
2,50,23.1808219178082,0.0725
2,50,23.3452054794521,0.074
2,50,23.5095890410959,0.0755
2,50,23.6739726027397,0.0765
2,50,23.8383561643836,0.0775
2,50,24.0027397260274,0.078
2,50,24.1671232876712,0.081
2,50,24.3315068493151,0.082
2,50,24.4958904109589,0.083
2,50,24.6602739726027,0.083
2,50,24.8246575342466,0.085
2,50,24.9890410958904,0.0855
2,50,25.1534246575342,0.0865
2,50,25.3178082191781,0.088
2,50,25.4821917808219,0.09
2,50,25.6465753424658,0.0915
2,50,25.8109589041096,0.0925
2,50,25.9753424657534,0.0935
2,50,26.1397260273973,0.0955
2,50,26.3041095890411,0.096
2,50,26.4684931506849,0.0975
2,50,26.6328767123288,0.1
2,50,26.7972602739726,0.1005
2,50,26.9616438356164,0.1025
2,50,27.1260273972603,0.1035
2,50,27.2904109589041,0.1055
2,50,27.4547945205479,0.1085
2,50,27.6191780821918,0.109
2,50,27.7835616438356,0.1105
2,50,27.9479452054795,0.1125
2,50,28.1123287671233,0.114
2,50,28.2767123287671,0.1165
2,50,28.441095890411,0.1175
2,50,28.6054794520548,0.119
2,50,28.7698630136986,0.1225
2,50,28.9342465753425,0.124
2,50,29.0986301369863,0.1265
2,50,29.2630136986301,0.1275
2,50,29.427397260274,0.129
2,50,29.5917808219178,0.13
2,50,29.7561643835616,0.1335
2,50,29.9205479452055,0.135
2,50,30.0849315068493,0.136
2,50,30.2493150684931,0.1375
2,50,30.413698630137,0.139
2,50,30.5780821917808,0.1415
2,50,30.7424657534247,0.1415
2,50,30.9068493150685,0.1425
2,50,31.0712328767123,0.1425
2,50,31.2356164383562,0.146
2,50,31.4,0.149
2,50,31.5643835616438,0.15
2,50,31.7287671232877,0.1505
2,50,31.8931506849315,0.153
2,50,32.0575342465753,0.154
2,50,32.2219178082192,0.156
2,50,32.386301369863,0.157
2,50,32.5506849315069,0.159
2,50,32.7150684931507,0.161
2,50,32.8794520547945,0.1615
2,50,33.0438356164384,0.1635
2,50,33.2082191780822,0.167
2,50,33.372602739726,0.1695
2,50,33.5369863013699,0.1705
2,50,33.7013698630137,0.173
2,50,33.8657534246575,0.173
2,50,34.0301369863014,0.1735
2,50,34.1945205479452,0.175
2,50,34.358904109589,0.176
2,50,34.5232876712329,0.1795
2,50,34.6876712328767,0.1795
2,50,34.8520547945205,0.182
2,50,35.0164383561644,0.1845
2,50,35.1808219178082,0.186
2,50,35.3452054794521,0.188
2,50,35.5095890410959,0.189
2,50,35.6739726027397,0.1895
2,50,35.8383561643836,0.192
2,50,36.0027397260274,0.195
2,50,36.1671232876712,0.198
2,50,36.3315068493151,0.2005
2,50,36.4958904109589,0.202
2,50,36.6602739726027,0.2035
2,50,36.8246575342466,0.206
2,50,36.9890410958904,0.2075
2,50,37.1534246575342,0.21
2,50,37.3178082191781,0.211
2,50,37.4821917808219,0.2125
2,50,37.6465753424658,0.2145
2,50,37.8109589041096,0.2165
2,50,37.9753424657534,0.217
2,50,38.1397260273973,0.2185
2,50,38.3041095890411,0.2205
2,50,38.4684931506849,0.222
2,50,38.6328767123288,0.223
2,50,38.7972602739726,0.223
2,50,38.9616438356164,0.225
2,50,39.1260273972603,0.2255
2,50,39.2904109589041,0.227
2,50,39.4547945205479,0.2285
2,50,39.6191780821918,0.2295
2,50,39.7835616438356,0.232
2,50,39.9479452054794,0.2335
2,50,40.1123287671233,0.235
2,50,40.2767123287671,0.2375
2,50,40.441095890411,0.238
2,50,40.6054794520548,0.239
2,50,40.7698630136986,0.2415
2,50,40.9342465753425,0.2435
2,50,41.0986301369863,0.245
2,50,41.2630136986301,0.2455
2,50,41.427397260274,0.2465
2,50,41.5917808219178,0.248
2,50,41.7561643835616,0.249
2,50,41.9205479452055,0.2515
2,50,42.0849315068493,0.256
2,50,42.2493150684932,0.256
2,50,42.413698630137,0.258
2,50,42.5780821917808,0.2605
2,50,42.7424657534247,0.262
2,50,42.9068493150685,0.2625
2,50,43.0712328767123,0.264
2,50,43.2356164383562,0.2665
2,50,43.4,0.2705
2,50,43.5643835616438,0.2725
2,50,43.7287671232877,0.2745
2,50,43.8931506849315,0.2765
2,50,44.0575342465753,0.279
2,50,44.2219178082192,0.281
2,50,44.386301369863,0.284
2,50,44.5506849315069,0.2865
2,50,44.7150684931507,0.2875
2,50,44.8794520547945,0.291
2,50,45.0438356164384,0.293
2,50,45.2082191780822,0.2945
2,50,45.372602739726,0.2955
2,50,45.5369863013699,0.2995
2,50,45.7013698630137,0.3015
2,50,45.8657534246575,0.3035
2,50,46.0301369863014,0.306
2,50,46.1945205479452,0.3065
2,50,46.358904109589,0.3095
2,50,46.5232876712329,0.311
2,50,46.6876712328767,0.3125
2,50,46.8520547945205,0.315
2,50,47.0164383561644,0.317
2,50,47.1808219178082,0.319
2,50,47.3452054794521,0.3205
2,50,47.5095890410959,0.321
2,50,47.6739726027397,0.321
2,50,47.8383561643836,0.3215
2,50,48.0027397260274,0.3215
2,50,48.1671232876712,0.323
2,50,48.3315068493151,0.3245
2,50,48.4958904109589,0.3255
2,50,48.6602739726027,0.327
2,50,48.8246575342466,0.3285
2,50,48.9890410958904,0.3295
2,50,49.1534246575342,0.3305
2,50,49.3178082191781,0.331
2,50,49.4821917808219,0.332
2,50,49.6465753424658,0.3345
2,50,49.8109589041096,0.3355
2,50,49.9753424657534,0.3355
2,100,0.00273972602739726,0
2,100,0.167123287671233,0
2,100,0.331506849315069,0
2,100,0.495890410958904,0
2,100,0.66027397260274,0
2,100,0.824657534246575,0
2,100,0.989041095890411,0
2,100,1.15342465753425,0
2,100,1.31780821917808,0
2,100,1.48219178082192,0
2,100,1.64657534246575,0
2,100,1.81095890410959,0
2,100,1.97534246575342,0
2,100,2.13972602739726,0
2,100,2.3041095890411,0
2,100,2.46849315068493,0
2,100,2.63287671232877,0
2,100,2.7972602739726,0
2,100,2.96164383561644,0
2,100,3.12602739726027,0
2,100,3.29041095890411,0
2,100,3.45479452054795,0
2,100,3.61917808219178,0
2,100,3.78356164383562,0
2,100,3.94794520547945,0
2,100,4.11232876712329,0
2,100,4.27671232876712,0
2,100,4.44109589041096,0
2,100,4.60547945205479,0
2,100,4.76986301369863,0
2,100,4.93424657534247,0
2,100,5.0986301369863,0
2,100,5.26301369863014,0
2,100,5.42739726027397,0
2,100,5.59178082191781,0
2,100,5.75616438356164,0
2,100,5.92054794520548,0
2,100,6.08493150684932,0
2,100,6.24931506849315,0
2,100,6.41369863013699,0
2,100,6.57808219178082,0
2,100,6.74246575342466,0
2,100,6.90684931506849,0
2,100,7.07123287671233,0
2,100,7.23561643835616,0
2,100,7.4,0
2,100,7.56438356164384,0
2,100,7.72876712328767,0
2,100,7.89315068493151,0
2,100,8.05753424657534,0
2,100,8.22191780821918,0
2,100,8.38630136986301,0
2,100,8.55068493150685,0
2,100,8.71506849315069,0
2,100,8.87945205479452,0
2,100,9.04383561643836,0
2,100,9.20821917808219,0
2,100,9.37260273972603,0
2,100,9.53698630136986,0
2,100,9.7013698630137,0
2,100,9.86575342465753,0
2,100,10.0301369863014,0
2,100,10.1945205479452,0
2,100,10.358904109589,0
2,100,10.5232876712329,0
2,100,10.6876712328767,0
2,100,10.8520547945205,0
2,100,11.0164383561644,0
2,100,11.1808219178082,0
2,100,11.3452054794521,0
2,100,11.5095890410959,0
2,100,11.6739726027397,0
2,100,11.8383561643836,0
2,100,12.0027397260274,0
2,100,12.1671232876712,0
2,100,12.3315068493151,0
2,100,12.4958904109589,0
2,100,12.6602739726027,0
2,100,12.8246575342466,0
2,100,12.9890410958904,0
2,100,13.1534246575342,0
2,100,13.3178082191781,0
2,100,13.4821917808219,0
2,100,13.6465753424658,0
2,100,13.8109589041096,0
2,100,13.9753424657534,0
2,100,14.1397260273973,0
2,100,14.3041095890411,0
2,100,14.4684931506849,0
2,100,14.6328767123288,0
2,100,14.7972602739726,0
2,100,14.9616438356164,0
2,100,15.1260273972603,0
2,100,15.2904109589041,0
2,100,15.4547945205479,0
2,100,15.6191780821918,0
2,100,15.7835616438356,0
2,100,15.9479452054795,0
2,100,16.1123287671233,0
2,100,16.2767123287671,0
2,100,16.441095890411,5e-04
2,100,16.6054794520548,5e-04
2,100,16.7698630136986,5e-04
2,100,16.9342465753425,5e-04
2,100,17.0986301369863,5e-04
2,100,17.2630136986301,5e-04
2,100,17.427397260274,5e-04
2,100,17.5917808219178,5e-04
2,100,17.7561643835616,5e-04
2,100,17.9205479452055,0.001
2,100,18.0849315068493,0.001
2,100,18.2493150684931,0.001
2,100,18.413698630137,0.001
2,100,18.5780821917808,0.001
2,100,18.7424657534247,0.001
2,100,18.9068493150685,0.001
2,100,19.0712328767123,0.0015
2,100,19.2356164383562,0.0015
2,100,19.4,0.0015
2,100,19.5643835616438,0.0015
2,100,19.7287671232877,0.0015
2,100,19.8931506849315,0.0015
2,100,20.0575342465753,0.0015
2,100,20.2219178082192,0.0015
2,100,20.386301369863,0.0015
2,100,20.5506849315069,0.002
2,100,20.7150684931507,0.002
2,100,20.8794520547945,0.0025
2,100,21.0438356164384,0.0025
2,100,21.2082191780822,0.0025
2,100,21.372602739726,0.0025
2,100,21.5369863013699,0.0025
2,100,21.7013698630137,0.0025
2,100,21.8657534246575,0.0025
2,100,22.0301369863014,0.0025
2,100,22.1945205479452,0.0025
2,100,22.358904109589,0.0025
2,100,22.5232876712329,0.0025
2,100,22.6876712328767,0.003
2,100,22.8520547945205,0.003
2,100,23.0164383561644,0.003
2,100,23.1808219178082,0.003
2,100,23.3452054794521,0.003
2,100,23.5095890410959,0.0035
2,100,23.6739726027397,0.004
2,100,23.8383561643836,0.004
2,100,24.0027397260274,0.0045
2,100,24.1671232876712,0.0045
2,100,24.3315068493151,0.005
2,100,24.4958904109589,0.005
2,100,24.6602739726027,0.0055
2,100,24.8246575342466,0.0055
2,100,24.9890410958904,0.0055
2,100,25.1534246575342,0.0055
2,100,25.3178082191781,0.0055
2,100,25.4821917808219,0.0055
2,100,25.6465753424658,0.0055
2,100,25.8109589041096,0.0055
2,100,25.9753424657534,0.0055
2,100,26.1397260273973,0.0055
2,100,26.3041095890411,0.0055
2,100,26.4684931506849,0.0055
2,100,26.6328767123288,0.006
2,100,26.7972602739726,0.006
2,100,26.9616438356164,0.006
2,100,27.1260273972603,0.0065
2,100,27.2904109589041,0.0065
2,100,27.4547945205479,0.0065
2,100,27.6191780821918,0.0065
2,100,27.7835616438356,0.0065
2,100,27.9479452054795,0.007
2,100,28.1123287671233,0.007
2,100,28.2767123287671,0.007
2,100,28.441095890411,0.007
2,100,28.6054794520548,0.0075
2,100,28.7698630136986,0.0075
2,100,28.9342465753425,0.0075
2,100,29.0986301369863,0.0085
2,100,29.2630136986301,0.0085
2,100,29.427397260274,0.0085
2,100,29.5917808219178,0.009
2,100,29.7561643835616,0.0095
2,100,29.9205479452055,0.0095
2,100,30.0849315068493,0.0105
2,100,30.2493150684931,0.0105
2,100,30.413698630137,0.0105
2,100,30.5780821917808,0.011
2,100,30.7424657534247,0.011
2,100,30.9068493150685,0.0115
2,100,31.0712328767123,0.012
2,100,31.2356164383562,0.012
2,100,31.4,0.012
2,100,31.5643835616438,0.0125
2,100,31.7287671232877,0.0125
2,100,31.8931506849315,0.0125
2,100,32.0575342465753,0.013
2,100,32.2219178082192,0.013
2,100,32.386301369863,0.014
2,100,32.5506849315069,0.0145
2,100,32.7150684931507,0.0155
2,100,32.8794520547945,0.0155
2,100,33.0438356164384,0.0165
2,100,33.2082191780822,0.0165
2,100,33.372602739726,0.017
2,100,33.5369863013699,0.017
2,100,33.7013698630137,0.017
2,100,33.8657534246575,0.0175
2,100,34.0301369863014,0.0175
2,100,34.1945205479452,0.018
2,100,34.358904109589,0.019
2,100,34.5232876712329,0.0195
2,100,34.6876712328767,0.02
2,100,34.8520547945205,0.0205
2,100,35.0164383561644,0.021
2,100,35.1808219178082,0.021
2,100,35.3452054794521,0.0215
2,100,35.5095890410959,0.022
2,100,35.6739726027397,0.0225
2,100,35.8383561643836,0.023
2,100,36.0027397260274,0.023
2,100,36.1671232876712,0.023
2,100,36.3315068493151,0.023
2,100,36.4958904109589,0.023
2,100,36.6602739726027,0.0235
2,100,36.8246575342466,0.024
2,100,36.9890410958904,0.0245
2,100,37.1534246575342,0.025
2,100,37.3178082191781,0.026
2,100,37.4821917808219,0.027
2,100,37.6465753424658,0.0275
2,100,37.8109589041096,0.0275
2,100,37.9753424657534,0.0275
2,100,38.1397260273973,0.0275
2,100,38.3041095890411,0.028
2,100,38.4684931506849,0.028
2,100,38.6328767123288,0.0285
2,100,38.7972602739726,0.029
2,100,38.9616438356164,0.029
2,100,39.1260273972603,0.029
2,100,39.2904109589041,0.0305
2,100,39.4547945205479,0.031
2,100,39.6191780821918,0.031
2,100,39.7835616438356,0.031
2,100,39.9479452054794,0.031
2,100,40.1123287671233,0.0315
2,100,40.2767123287671,0.032
2,100,40.441095890411,0.032
2,100,40.6054794520548,0.0325
2,100,40.7698630136986,0.0325
2,100,40.9342465753425,0.0335
2,100,41.0986301369863,0.0335
2,100,41.2630136986301,0.0345
2,100,41.427397260274,0.035
2,100,41.5917808219178,0.035
2,100,41.7561643835616,0.0355
2,100,41.9205479452055,0.036
2,100,42.0849315068493,0.036
2,100,42.2493150684932,0.0365
2,100,42.413698630137,0.0365
2,100,42.5780821917808,0.037
2,100,42.7424657534247,0.037
2,100,42.9068493150685,0.0375
2,100,43.0712328767123,0.0385
2,100,43.2356164383562,0.039
2,100,43.4,0.04
2,100,43.5643835616438,0.041
2,100,43.7287671232877,0.041
2,100,43.8931506849315,0.041
2,100,44.0575342465753,0.041
2,100,44.2219178082192,0.042
2,100,44.386301369863,0.042
2,100,44.5506849315069,0.043
2,100,44.7150684931507,0.043
2,100,44.8794520547945,0.044
2,100,45.0438356164384,0.0455
2,100,45.2082191780822,0.046
2,100,45.372602739726,0.046
2,100,45.5369863013699,0.046
2,100,45.7013698630137,0.0465
2,100,45.8657534246575,0.0475
2,100,46.0301369863014,0.0475
2,100,46.1945205479452,0.048
2,100,46.358904109589,0.0485
2,100,46.5232876712329,0.049
2,100,46.6876712328767,0.05
2,100,46.8520547945205,0.0505
2,100,47.0164383561644,0.0505
2,100,47.1808219178082,0.051
2,100,47.3452054794521,0.0515
2,100,47.5095890410959,0.0515
2,100,47.6739726027397,0.053
2,100,47.8383561643836,0.0545
2,100,48.0027397260274,0.0545
2,100,48.1671232876712,0.0545
2,100,48.3315068493151,0.0545
2,100,48.4958904109589,0.055
2,100,48.6602739726027,0.0555
2,100,48.8246575342466,0.0555
2,100,48.9890410958904,0.0565
2,100,49.1534246575342,0.0575
2,100,49.3178082191781,0.058
2,100,49.4821917808219,0.058
2,100,49.6465753424658,0.058
2,100,49.8109589041096,0.0585
2,100,49.9753424657534,0.059
2,200,0.00273972602739726,0
2,200,0.167123287671233,0
2,200,0.331506849315069,0
2,200,0.495890410958904,0
2,200,0.66027397260274,0
2,200,0.824657534246575,0
2,200,0.989041095890411,0
2,200,1.15342465753425,0
2,200,1.31780821917808,0
2,200,1.48219178082192,0
2,200,1.64657534246575,0
2,200,1.81095890410959,0
2,200,1.97534246575342,0
2,200,2.13972602739726,0
2,200,2.3041095890411,0
2,200,2.46849315068493,0
2,200,2.63287671232877,0
2,200,2.7972602739726,0
2,200,2.96164383561644,0
2,200,3.12602739726027,0
2,200,3.29041095890411,0
2,200,3.45479452054795,0
2,200,3.61917808219178,0
2,200,3.78356164383562,0
2,200,3.94794520547945,0
2,200,4.11232876712329,0
2,200,4.27671232876712,0
2,200,4.44109589041096,0
2,200,4.60547945205479,0
2,200,4.76986301369863,0
2,200,4.93424657534247,0
2,200,5.0986301369863,0
2,200,5.26301369863014,0
2,200,5.42739726027397,0
2,200,5.59178082191781,0
2,200,5.75616438356164,0
2,200,5.92054794520548,0
2,200,6.08493150684932,0
2,200,6.24931506849315,0
2,200,6.41369863013699,0
2,200,6.57808219178082,0
2,200,6.74246575342466,0
2,200,6.90684931506849,0
2,200,7.07123287671233,0
2,200,7.23561643835616,0
2,200,7.4,0
2,200,7.56438356164384,0
2,200,7.72876712328767,0
2,200,7.89315068493151,0
2,200,8.05753424657534,0
2,200,8.22191780821918,0
2,200,8.38630136986301,0
2,200,8.55068493150685,0
2,200,8.71506849315069,0
2,200,8.87945205479452,0
2,200,9.04383561643836,0
2,200,9.20821917808219,0
2,200,9.37260273972603,0
2,200,9.53698630136986,0
2,200,9.7013698630137,0
2,200,9.86575342465753,0
2,200,10.0301369863014,0
2,200,10.1945205479452,0
2,200,10.358904109589,0
2,200,10.5232876712329,0
2,200,10.6876712328767,0
2,200,10.8520547945205,0
2,200,11.0164383561644,0
2,200,11.1808219178082,0
2,200,11.3452054794521,0
2,200,11.5095890410959,0
2,200,11.6739726027397,0
2,200,11.8383561643836,0
2,200,12.0027397260274,0
2,200,12.1671232876712,0
2,200,12.3315068493151,0
2,200,12.4958904109589,0
2,200,12.6602739726027,0
2,200,12.8246575342466,0
2,200,12.9890410958904,0
2,200,13.1534246575342,0
2,200,13.3178082191781,0
2,200,13.4821917808219,0
2,200,13.6465753424658,0
2,200,13.8109589041096,0
2,200,13.9753424657534,0
2,200,14.1397260273973,0
2,200,14.3041095890411,0
2,200,14.4684931506849,0
2,200,14.6328767123288,0
2,200,14.7972602739726,0
2,200,14.9616438356164,0
2,200,15.1260273972603,0
2,200,15.2904109589041,0
2,200,15.4547945205479,0
2,200,15.6191780821918,0
2,200,15.7835616438356,0
2,200,15.9479452054795,0
2,200,16.1123287671233,0
2,200,16.2767123287671,0
2,200,16.441095890411,0
2,200,16.6054794520548,0
2,200,16.7698630136986,0
2,200,16.9342465753425,0
2,200,17.0986301369863,0
2,200,17.2630136986301,0
2,200,17.427397260274,0
2,200,17.5917808219178,0
2,200,17.7561643835616,0
2,200,17.9205479452055,0
2,200,18.0849315068493,0
2,200,18.2493150684931,0
2,200,18.413698630137,0
2,200,18.5780821917808,0
2,200,18.7424657534247,0
2,200,18.9068493150685,0
2,200,19.0712328767123,0
2,200,19.2356164383562,0
2,200,19.4,0
2,200,19.5643835616438,0
2,200,19.7287671232877,0
2,200,19.8931506849315,0
2,200,20.0575342465753,0
2,200,20.2219178082192,0
2,200,20.386301369863,0
2,200,20.5506849315069,0
2,200,20.7150684931507,0
2,200,20.8794520547945,0
2,200,21.0438356164384,0
2,200,21.2082191780822,0
2,200,21.372602739726,0
2,200,21.5369863013699,0
2,200,21.7013698630137,0
2,200,21.8657534246575,0
2,200,22.0301369863014,0
2,200,22.1945205479452,0
2,200,22.358904109589,0
2,200,22.5232876712329,0
2,200,22.6876712328767,0
2,200,22.8520547945205,0
2,200,23.0164383561644,0
2,200,23.1808219178082,0
2,200,23.3452054794521,0
2,200,23.5095890410959,0
2,200,23.6739726027397,0
2,200,23.8383561643836,0
2,200,24.0027397260274,0
2,200,24.1671232876712,0
2,200,24.3315068493151,0
2,200,24.4958904109589,0
2,200,24.6602739726027,0
2,200,24.8246575342466,0
2,200,24.9890410958904,0
2,200,25.1534246575342,0
2,200,25.3178082191781,0
2,200,25.4821917808219,0
2,200,25.6465753424658,0
2,200,25.8109589041096,0
2,200,25.9753424657534,0
2,200,26.1397260273973,0
2,200,26.3041095890411,0
2,200,26.4684931506849,0
2,200,26.6328767123288,0
2,200,26.7972602739726,0
2,200,26.9616438356164,0
2,200,27.1260273972603,0
2,200,27.2904109589041,0
2,200,27.4547945205479,0
2,200,27.6191780821918,0
2,200,27.7835616438356,0
2,200,27.9479452054795,0
2,200,28.1123287671233,0
2,200,28.2767123287671,0
2,200,28.441095890411,0
2,200,28.6054794520548,0
2,200,28.7698630136986,0
2,200,28.9342465753425,0
2,200,29.0986301369863,0
2,200,29.2630136986301,0
2,200,29.427397260274,0
2,200,29.5917808219178,0
2,200,29.7561643835616,0
2,200,29.9205479452055,0
2,200,30.0849315068493,0
2,200,30.2493150684931,0
2,200,30.413698630137,0
2,200,30.5780821917808,0
2,200,30.7424657534247,0
2,200,30.9068493150685,0
2,200,31.0712328767123,0
2,200,31.2356164383562,0
2,200,31.4,0
2,200,31.5643835616438,0
2,200,31.7287671232877,0
2,200,31.8931506849315,0
2,200,32.0575342465753,0
2,200,32.2219178082192,0
2,200,32.386301369863,0
2,200,32.5506849315069,0
2,200,32.7150684931507,0
2,200,32.8794520547945,0
2,200,33.0438356164384,0
2,200,33.2082191780822,0
2,200,33.372602739726,0
2,200,33.5369863013699,0
2,200,33.7013698630137,0
2,200,33.8657534246575,0
2,200,34.0301369863014,0
2,200,34.1945205479452,0
2,200,34.358904109589,0
2,200,34.5232876712329,0
2,200,34.6876712328767,0
2,200,34.8520547945205,0
2,200,35.0164383561644,0
2,200,35.1808219178082,0
2,200,35.3452054794521,0
2,200,35.5095890410959,0
2,200,35.6739726027397,0
2,200,35.8383561643836,0
2,200,36.0027397260274,0
2,200,36.1671232876712,0
2,200,36.3315068493151,0
2,200,36.4958904109589,0
2,200,36.6602739726027,0
2,200,36.8246575342466,0
2,200,36.9890410958904,0
2,200,37.1534246575342,0
2,200,37.3178082191781,0
2,200,37.4821917808219,0
2,200,37.6465753424658,0
2,200,37.8109589041096,0
2,200,37.9753424657534,0
2,200,38.1397260273973,0
2,200,38.3041095890411,0
2,200,38.4684931506849,0
2,200,38.6328767123288,0
2,200,38.7972602739726,0
2,200,38.9616438356164,0
2,200,39.1260273972603,0
2,200,39.2904109589041,0
2,200,39.4547945205479,0
2,200,39.6191780821918,0
2,200,39.7835616438356,0
2,200,39.9479452054794,0
2,200,40.1123287671233,0
2,200,40.2767123287671,0
2,200,40.441095890411,0
2,200,40.6054794520548,0
2,200,40.7698630136986,0
2,200,40.9342465753425,0
2,200,41.0986301369863,0
2,200,41.2630136986301,0
2,200,41.427397260274,0
2,200,41.5917808219178,0
2,200,41.7561643835616,0
2,200,41.9205479452055,0
2,200,42.0849315068493,0
2,200,42.2493150684932,0
2,200,42.413698630137,0
2,200,42.5780821917808,0
2,200,42.7424657534247,0
2,200,42.9068493150685,0
2,200,43.0712328767123,0
2,200,43.2356164383562,0
2,200,43.4,0
2,200,43.5643835616438,0
2,200,43.7287671232877,0
2,200,43.8931506849315,0
2,200,44.0575342465753,0
2,200,44.2219178082192,0
2,200,44.386301369863,0
2,200,44.5506849315069,0
2,200,44.7150684931507,0
2,200,44.8794520547945,0
2,200,45.0438356164384,0
2,200,45.2082191780822,5e-04
2,200,45.372602739726,5e-04
2,200,45.5369863013699,5e-04
2,200,45.7013698630137,5e-04
2,200,45.8657534246575,5e-04
2,200,46.0301369863014,5e-04
2,200,46.1945205479452,5e-04
2,200,46.358904109589,5e-04
2,200,46.5232876712329,5e-04
2,200,46.6876712328767,5e-04
2,200,46.8520547945205,5e-04
2,200,47.0164383561644,5e-04
2,200,47.1808219178082,5e-04
2,200,47.3452054794521,5e-04
2,200,47.5095890410959,5e-04
2,200,47.6739726027397,5e-04
2,200,47.8383561643836,5e-04
2,200,48.0027397260274,5e-04
2,200,48.1671232876712,5e-04
2,200,48.3315068493151,5e-04
2,200,48.4958904109589,5e-04
2,200,48.6602739726027,5e-04
2,200,48.8246575342466,5e-04
2,200,48.9890410958904,5e-04
2,200,49.1534246575342,5e-04
2,200,49.3178082191781,5e-04
2,200,49.4821917808219,5e-04
2,200,49.6465753424658,5e-04
2,200,49.8109589041096,5e-04
2,200,49.9753424657534,5e-04
3,10,0.00273972602739726,0
3,10,0.167123287671233,0
3,10,0.331506849315069,0
3,10,0.495890410958904,0
3,10,0.66027397260274,0
3,10,0.824657534246575,0
3,10,0.989041095890411,0
3,10,1.15342465753425,0
3,10,1.31780821917808,0
3,10,1.48219178082192,5e-04
3,10,1.64657534246575,5e-04
3,10,1.81095890410959,5e-04
3,10,1.97534246575342,5e-04
3,10,2.13972602739726,0.001
3,10,2.3041095890411,0.001
3,10,2.46849315068493,0.001
3,10,2.63287671232877,0.001
3,10,2.7972602739726,0.001
3,10,2.96164383561644,0.001
3,10,3.12602739726027,0.002
3,10,3.29041095890411,0.003
3,10,3.45479452054795,0.004
3,10,3.61917808219178,0.0055
3,10,3.78356164383562,0.008
3,10,3.94794520547945,0.0105
3,10,4.11232876712329,0.013
3,10,4.27671232876712,0.015
3,10,4.44109589041096,0.0165
3,10,4.60547945205479,0.0185
3,10,4.76986301369863,0.0205
3,10,4.93424657534247,0.021
3,10,5.0986301369863,0.024
3,10,5.26301369863014,0.027
3,10,5.42739726027397,0.03
3,10,5.59178082191781,0.034
3,10,5.75616438356164,0.0355
3,10,5.92054794520548,0.038
3,10,6.08493150684932,0.042
3,10,6.24931506849315,0.046
3,10,6.41369863013699,0.0495
3,10,6.57808219178082,0.0535
3,10,6.74246575342466,0.0560280140070035
3,10,6.90684931506849,0.06
3,10,7.07123287671233,0.0635
3,10,7.23561643835616,0.066
3,10,7.4,0.069
