"e_s","e_i","D","p","T_elim","R_v","log10_prev50"
0.565019037966834,0.857208536871565,18.6199388752604,0.601575591344573,200,1.48402573125471,-0.617844550257923
0.201955776644157,0.538468302474536,3.51698704305762,0.669731131785316,200,2.22597063597676,-0.30206806889252
0.799937422994571,0.714799425781153,2.22743579274105,0.549089539635895,200,2.25805624114319,-0.333046123675915
0.399533264463426,0.143128665825034,3.15924454008887,0.424006078319438,200,2.54030982300379,-0.238439016872169
0.203656577411022,0.568772299807468,4.48608028107316,0.857260302555623,200,1.93769169217158,-0.381992610560182
0.691062448935428,0.676510924111512,2.49869492606971,0.433639478417082,200,2.36344821017527,-0.294243676804376
0.796984827868997,0.373174106382742,29.5117381547782,0.814292845174647,200,1.03267346899506,-1.32155108367636
0.435504021989515,0.0382838192341733,2.97593903261014,0.90931127464304,200,2.28467553301341,-0.295715929776535
0.844821331472089,0.031241392865517,7.76219167968302,0.656972470547903,200,1.74289816226489,-0.530346999097082
0.602817350659263,0.121654297773819,6.2710027718834,0.71040037606707,200,1.98790295309354,-0.381334710418954
0.554092221349742,0.313468467799768,2.99878125289637,0.54313156659697,200,2.3315275876941,-0.292453385765989
0.561661548890104,0.71815427869227,29.2136396097322,0.784287878677264,200,1.09275332705425,-1.09546683820611
0.894723323066276,0.171752866352594,10.3439153475122,0.75007294526593,200,1.3880019117204,-0.808832594220314
0.872300992874514,0.804725138601048,37.0458894297909,0.832354517548151,69.9202748504534,0.733985023336489,-2.35842603501015
0.288672173475986,0.0990974163746539,27.1918742882024,0.633158401666714,200,2.24527025131216,-0.269112435216543
0.512173130353043,0.292819031850897,12.1516989946513,0.474648393112693,200,2.13714752273241,-0.318603759859526
0.762480413572552,0.115338113737199,2.13498065414359,0.610236635621583,200,2.30945712942913,-0.314289574580888
0.314744381803445,0.0814532200592686,7.78700627785139,0.878066938191171,200,2.18655906339286,-0.294138030783946
0.871424725970152,0.618113028584828,23.5222543242815,0.968559629846644,48.7615775411705,0.570098511963625,-3.06355799364027
0.623986430181237,0.640646363545822,4.0032138730188,0.632725904135476,200,2.00538353031963,-0.39460790742525
0.325751475568224,0.346399224889181,31.5682679296653,0.813740370832772,200,1.66282715934832,-0.436209605523636
0.41124531593509,0.290753397241134,11.3661527573083,0.723592028041603,200,1.91292804093218,-0.37282219383684
0.712313125527534,0.228325737002182,4.35023764848265,0.379629680321637,200,2.35768991289361,-0.290569408086905
0.576953375907149,0.19864880806969,32.9554491609836,0.685622277104994,200,1.66270800075172,-0.473998470873885
0.821230881046535,0.0970277062183013,6.60145606355203,0.898819231347204,200,1.44652217979118,-0.729694588464926
0.35237582508674,0.206287447704767,6.65294021416152,0.771733081378415,200,2.12872195262851,-0.316021775104681
0.636133663268007,0.45812609414908,2.78862722680169,0.498447943941628,200,2.32218406581119,-0.300895840277513
0.686247467377091,0.414268234828068,15.5446410676093,0.893093532345522,200,1.15123997995263,-1.03297566464911
0.720062994239518,0.483659138108899,2.79884236690997,0.749086288656822,200,2.02837172487594,-0.401949414665231
0.252347746282537,0.684538886571672,7.88490118966451,0.955669476979016,200,1.40758418889237,-0.657831920167875
0.569534435475191,0.0589886694274843,13.0906072364946,0.743136809149167,200,1.83788631369371,-0.40977181243876
0.83583007003159,0.194317313301253,3.83800038391916,0.625269954761257,200,2.02825952483399,-0.41007859325172
0.467272941935334,0.167797226104264,4.3320597183461,0.654088696046841,200,2.25390432669549,-0.300118171880016
0.359958708240371,0.684304306082144,29.0822193751422,0.96716187737997,145.684697790397,0.883246592739212,-1.56407617582235
0.297849244235487,0.359000039237097,18.6403195865178,0.704903693655723,200,1.8982253180687,-0.359063977080618
0.591233411403901,0.100031834063815,6.73122147306364,0.553905561083959,200,2.17120631888076,-0.32334083949131
0.375829353005059,0.638249249354114,38.5810063141134,0.875105225226547,200,1.07043711447668,-1.06189823788888
0.412953075083345,0.11934766227194,3.55536886101196,0.401108744393778,200,2.54002413324167,-0.237776720787003
0.607884809729527,0.0672535931724939,12.3667308089615,0.689345542335658,200,1.86073608607882,-0.410726970603015
