"beta" "eff_S" "eff_I"
0.00680754340543444 0.517067877826831 0.863535817886502
0.00829135624408579 0.52517934487503 0.877619290383305
0.00779137647010015 0.656976751923191 0.791022907368101
0.00660727689894082 0.452489555152115 0.615128009507842
0.007126359054129 0.298143868012815 0.740660435511085
0.00730530629085927 0.576694160780923 0.75301718398363
0.00860552306991313 0.669485040567902 0.705714154048677
0.0101737540862911 0.616405029914089 0.657654919757088
0.00776315289155539 0.596692599288207 0.647134884271187
0.00721058407032756 0.58840888049327 0.585371830099491
0.00735906772698724 0.569297797333214 0.750598500956969
0.0103321441554835 0.450041626495292 0.709656931372687
0.00911914354919032 0.452062484380442 0.683678467566722
0.00831235041909305 0.637525216535018 0.840747158302749
0.00904210516290904 0.46243024650822 0.58393073924511
0.00766616505048152 0.586570324004108 0.88554724150413
0.00913224155956896 0.53738515572071 0.816249731204724
0.0074979283898823 0.652301736769779 0.777805849991407
0.00678214930079168 0.482331569764936 0.734528492778678
0.00928153754192525 0.720591044959352 0.713630204857245
0.00995003969747496 0.520503750936872 0.72067930131951
0.00888518780027221 0.493214749775742 0.657783838036277
0.0104778817402517 0.591802395382161 0.80394162851122
0.00772186970409221 0.69159741203633 0.76186939755164
0.00788784952246007 0.71987550296082 0.781077774090352
0.00870779125188325 0.623255758505865 0.825053771206695
0.00726663808296941 0.464884734838308 0.809124754827618
0.0121159901820168 0.475470675112916 0.80817867062708
0.0128481187128343 0.681899448653688 0.951951674693509
0.00935331648512717 0.657949452145246 0.947253945438857
0.00974322975765577 0.430506132656295 0.850317631098604
0.00601061220661187 0.507713036379464 0.858000775180962
0.0066417488495614 0.612653774758437 0.7431826380773
0.00733033726244124 0.59396072823729 0.811797199610848
0.00879055683064078 0.53799172259903 0.805159381063008
0.00833754162555335 0.476988831097687 0.797148585481319
0.00785824081617346 0.652311225402978 0.664476551620003
0.0084251148664203 0.65453634358418 0.68624109030723
0.00847090433988917 0.682109310058803 0.613770684581855
0.00811248795509474 0.612447091447483 0.75539939197455
0.00920063354605214 0.569197046269819 0.771984323097882
0.0084852401617267 0.61792276684412 0.667091065479307
0.00849936194555624 0.622582770029939 0.763714642675028
0.00872225927740944 0.51426116403924 0.645316403144496
0.00770465536985314 0.394325156165534 0.878228567626178
0.00919759736827026 0.415647182380897 0.876357259547196
0.00738683421300299 0.485223371170533 0.63885273897901
0.0066789302246565 0.614473808896154 0.840082658187967
0.00689825019944526 0.606759768453471 0.698748968367298
0.00680389957396137 0.530809782721045 0.749776685840288
0.0115225580337078 0.575711712492063 0.758735028738055
0.0119772831534794 0.510763464780907 0.714535405995282
0.00826631047609731 0.543813287367531 0.721766817343664
0.00868941892530326 0.4912298607817 0.768763168094574
0.0107110593649574 0.772712201021443 0.546163332316769
0.00597313866393101 0.692265419434455 0.854147478648507
0.00579630305295854 0.658869681605757 0.828959521577598
0.00845590526454703 0.466681406887824 0.724857554464979
0.00792719112264861 0.629992120013386 0.810066602873183
0.00895994833065002 0.621071480440121 0.782337576224409
0.00739169817802431 0.49874641861012 0.588788228959848
0.00825298241657946 0.399140553009357 0.638299286520962
0.00936058992424274 0.34509798361826 0.639365852813118
0.00728301459227048 0.755510742150724 0.817040477279132
0.00798676057461049 0.640898098135573 0.741215239320836
0.00824145114759636 0.541818846779623 0.865901221115306
0.00866116460200216 0.612967200121002 0.596610687939176
0.00919158251228214 0.501279649701103 0.875600080091143
0.00911331286324544 0.554914050519212 0.856301520032821
0.00787077583701652 0.494534032365995 0.89740850347829
0.0123378909467758 0.612393314054657 0.816385423923125
0.0152971690682102 0.402598855705439 0.763355663099586
0.00392140092054043 0.487135964489307 0.774049618685316
0.00550879345284711 0.521295517107454 0.762891488560978
0.00572318415855482 0.452833700889688 0.596351262661484
0.00690220200918855 0.681112328962417 0.840388415205003
0.0117682410166067 0.447952834432386 0.670759292912632
0.0132260361876987 0.647319716428203 0.891620065326538
0.0140601567490557 0.576277993843638 0.880680747146955
0.012800705508322 0.566600935747736 0.668817357639609
0.00714780636663265 0.518327416284583 0.854922752543693
0.00979321376907741 0.64931819707428 0.810845059533889
0.00897325909767102 0.561903540338666 0.709859823843116
0.0082710104332532 0.574539505035076 0.68478260094683
0.00796827530949208 0.499707926658136 0.675829390644455
0.00796827530949208 0.451442201855854 0.770907026365775
0.00672926328487989 0.546071375874721 0.828891647878457
0.0082138981583848 0.633754228465359 0.702738154577222
0.00573708901923861 0.665876984859113 0.775607128573074
0.00958406400773685 0.56169695213038 0.47905251300974
0.00685926249682583 0.62607238309272 0.897640173713468
0.0089998868892254 0.597399326645169 0.812061062854589
0.00540909012269778 0.469742605145512 0.74720625797445
0.00749809244120754 0.464286652518143 0.650866993362929
0.00778928088233748 0.482883222821102 0.65818577633716
0.0089454950738472 0.603701412641667 0.726339690002035
0.00889334418160189 0.591806405543494 0.731858080120727
0.010474628078717 0.580877455857592 0.730862893289184
0.00686063254231671 0.609359359327735 0.861802829933611
0.00975565448770907 0.574013781135916 0.837703472573178
0.00900281355659662 0.694455238294581 0.900747924684692
0.00787817234472496 0.666380684934521 0.91252351090439
0.00848921326056167 0.412395580024962 0.914987397278626
0.0092337864373213 0.446509531502357 0.761863470952437
0.00923966643890228 0.647141018879136 0.684842802495301
0.00966333894371414 0.557088162732411 0.803899521982684
0.00792801259672292 0.535089736356211 0.830133201053156
0.0082333301359451 0.558610741053069 0.818382329685872
0.011232701366015 0.5518767932116 0.536226095723683
0.00844194954532192 0.395210507699309 0.789687874009609
0.00701685595900033 0.362447541383534 0.758763290069897
0.00917113036355612 0.387820245555072 0.790514759491332
0.0110850025091253 0.410969336539859 0.682352040261558
0.0089705468837654 0.584525524742422 0.710751547064067
0.0078867129354018 0.764340418309964 0.703141684999569
0.00800106329563598 0.648557085608252 0.852213368604579
0.00818265909314026 0.637468513541932 0.822688448181389
0.0130635489812685 0.515378544460097 0.712279579126811
0.00593173419899368 0.544406763202977 0.735816256729614
0.00873462576708007 0.561036618237747 0.855794788061171
0.0084931086942353 0.55412336864698 0.668853399363457
0.00551293632969831 0.676046796159996 0.818254035595487
0.00731164773624918 0.498785144858743 0.766815882480982
0.00635809806683386 0.629681623934605 0.810126118460914
0.00848174810717233 0.598032322927882 0.75999026490981
0.00848174810717233 0.516174649814668 0.764098071690088
0.00793958958360769 0.553508516851345 0.74201367681751
0.0082656253012235 0.581775929288266 0.74357200976046
0.00887536401690254 0.62535691112307 0.845091122879099
0.00887536401690254 0.741702902175183 0.924748883891221
0.0110755092656745 0.69313874698621 0.855285926628241
0.00629819690641193 0.5840721511145 0.825019653807659
0.0092654168496115 0.573547721109982 0.800154936036091
0.0076494089229522 0.619730299134335 0.823113938171385
0.00759894255881339 0.419238832835509 0.797205152101415
0.00658336923934756 0.617491736575193 0.7303811712612
0.00689657056477374 0.503604028404821 0.740751660272734
0.00617081849266942 0.61926606859757 0.796091394427586
0.00628463063199425 0.613719375803647 0.896968026946341
0.0113562581875199 0.534615220687097 0.887903171823509
0.00605758859876897 0.5471205857557 0.884551781335764
0.0123626982641512 0.643774577493446 0.704598179969007
0.0124358823124599 0.598797135780063 0.504608728830993
0.00848743393367036 0.627258984985181 0.421117427168655
0.00876138038849607 0.638296225269262 0.892355251924445
0.00888923263970968 0.703157712228359 0.410595410071919
0.0109294957551508 0.298422820768928 0.760028499190056
0.00979087669266127 0.736249775221741 0.814671797314937
0.0122101129244335 0.37122773003386 0.856190631155574
0.00611157157610119 0.64767782361296 0.337107190536766
0.00772235527863819 0.621452280241988 0.544373323444568
0.00753781322674552 0.718074188661564 0.799052310161678
0.00747934530794236 0.594249237004173 0.771657647639621
0.00884075302946465 0.639707469551879 0.665893541120101
0.0106106304515214 0.513825108375742 0.676088304773902
0.00805709275060451 0.487486693800275 0.773333767852199
0.00876463194599303 0.539628659953729 0.853030213384325
0.00830062156450159 0.59418235345266 0.77484896858092
0.00981025227203591 0.64875462802341 0.824852636002214
0.0104732734215833 0.556173027291095 0.752334627247667
0.00846354692435135 0.591716639324947 0.828793679169368
0.00770681421558968 0.62210771378211 0.863257258737462
0.0113584797728756 0.70182367636529 0.791495320677924
0.0097993888954236 0.484853588770922 0.583997289666786
0.00961765781654848 0.60861757564259 0.567080608758815
0.00740051439765014 0.613124727495213 0.541954140820149
0.00740747564785911 0.393835307653843 0.673920812004913
0.0069069776555541 0.662129434911492 0.71844468167572
0.00736758792454313 0.636874003047588 0.762442994386783
0.0100077136634151 0.56122280341206 0.839568280336697
0.00922173427658764 0.528119603453374 0.752241996143836
0.0109640975547222 0.515330244323976 0.815346672759464
0.00822922524729109 0.622475603756312 0.793404031331644
0.00957623182667591 0.631139148183547 0.887296503339499
0.0097310102694741 0.553321407621906 0.876761329418777
0.00890113473573287 0.652612213104056 0.90144222876265
0.00574039468948818 0.533930342224284 0.556682120483423
0.00747261964393497 0.536231363288181 0.649241811856744
0.0105300873654669 0.43659910172114 0.782455363973029
0.011417241573069 0.623447798707449 0.657015426617401
0.013080188180035 0.569718677564026 0.866997599152626
0.00823293383161029 0.554015819335716 0.802263402740884
0.010058635259311 0.515316461909241 0.856289268813966
0.00901056794767678 0.4767125923818 0.853549264671898
0.00775356169784682 0.550267862007352 0.8626170097154
0.008554725701896 0.707097753610175 0.803223819630554
0.00806681869425561 0.447936214101516 0.745258306575074
0.00850638191867979 0.500433928493064 0.615390590858206
0.00874424479438368 0.418828103689048 0.729183683310416
0.0103634570953954 0.530210124911765 0.78602615309974
0.0104778155519317 0.67329590173324 0.820857186941146
0.00651908074432406 0.63533820475584 0.795197752679718
0.00623617667479956 0.610753486386133 0.83701656393639
0.0117249734630589 0.546231432379429 0.761940119045136
0.00580662714181521 0.550816591234571 0.785846662180122
0.0050633911564152 0.488629446074352 0.79288385443409
0.0139467253721985 0.421342117781699 0.876810916123835
0.00550447909219657 0.541884664469882 0.829366336662894
0.0141774393549148 0.605242051607606 0.865401564378515
0.00408983573330722 0.582906750218129 0.844167520411475
0.00844436355976114 0.646750777993641 0.763524456881249
0.00848075831967053 0.588293200695992 0.828811654176654
0.00911292039092602 0.579893439514142 0.727570388536198
0.0107835771941076 0.595925995157932 0.880432314026598
0.00948931930458168 0.583621758718604 0.583142627331188
0.00768498034004541 0.569261479368536 0.662320186049688
0.00964216140962703 0.484618017866332 0.695468364347285
0.00845680137674773 0.586472768527248 0.712355334277554
0.00640447778160708 0.502738747398827 0.672180972459262
0.0100335724504423 0.425959501182702 0.887512698641646
0.00884640194705922 0.721256453519867 0.848348306111722
0.00681569900878156 0.697556343233248 0.858787112296202
0.00874552403238916 0.54728753745578 0.808783503653078
0.00968701966291526 0.186604588190337 0.731890450175165
0.00376412472064808 0.224558612544007 0.757047864062842
0.00703817872518902 0.679364289942765 0.66537582648988
0.00814213618159764 0.44553933937202 0.763408787207102
0.00841099780532475 0.52773403113699 0.786673385303974
0.00794348647109709 0.554786215737618 0.722265727950995
0.0128018411953868 0.62585043279507 0.751526272856793
0.00991321573820114 0.579375541253298 0.749937301980119
0.00820357452419581 0.520675843807973 0.575018112716901
0.00798288450616554 0.408191799234124 0.664636157615622
0.0112296958141457 0.629918051570857 0.829706319560019
0.00773620534095867 0.541323923513992 0.793329908757086
0.00624212085956686 0.495827826959601 0.794487194327778
0.00541031774501565 0.550085133041073 0.870158902235728
0.00416928870510373 0.670166114770302 0.832855379711756
0.00401919574323688 0.588994086538916 0.755542311375243
0.00440826994766376 0.537586162513801 0.742415628385365
0.0125866000928627 0.700258581015845 0.860360982350959
0.0144746151278693 0.664507140355035 0.869948201921036
0.0060908983706158 0.536831969085999 0.873402418677604
0.00863220996823699 0.541198705539417 0.917468665833929
0.00348522940684463 0.705202549365472 0.633675438121235
0.00352029625085251 0.446833361591401 0.89835721786203
0.00647854132504108 0.410288028491252 0.903804667380758
0.0118959458669323 0.700092984684191 0.741934373357297
0.013043430249348 0.542569775814459 0.765241855665667
0.0120048683818195 0.435458568770025 0.765462758535968
0.00712367261598801 0.374310451760187 0.769462083430513
0.0100980400271972 0.377781862668625 0.784750170580438
0.00694200332300756 0.529838317491035 0.734682054100193
0.0068810806702203 0.590898225471413 0.629098655848375
0.00686426845880875 0.392883901838064 0.721023146533678
0.00875955054557941 0.695855717118752 0.772092326332319
0.0110365012201254 0.388770342216426 0.757726102320448
0.0103446637745214 0.709458407371804 0.726170236818081
0.00918534606544262 0.610824315339216 0.799263049381067
0.00884426702277402 0.577393673568536 0.764058478597014
0.0068253109921179 0.643780293875849 0.68751336895465
0.00413062282344842 0.667115979821803 0.78640749737982
0.0152076726455954 0.58293774155595 0.692897674802453
0.0128076171473439 0.349922191097371 0.624813175308899
0.00662580692542988 0.698954869502553 0.700120740580197
0.00785961843800703 0.461528293484118 0.611645522927797
0.00864455223666339 0.67547488452265 0.846497107070403
0.010646545521446 0.62962986650888 0.881264313258993
0.00667820952047615 0.588964835716197 0.830112339905784
0.00808695122586795 0.492508970997232 0.884141051053209
0.00844194744050364 0.692947914064622 0.654749202768866
0.0048450903948297 0.500213516050119 0.702169800053294
0.00703020602886571 0.544830800704749 0.786583794855088
0.0110598272855506 0.460037423197438 0.808732715701629
0.0103720781930381 0.703319070559007 0.72274184709071
0.00888854400299292 0.582649883479541 0.83014398896182
0.00990842530630033 0.545093201450549 0.811550931947921
0.00730885040691024 0.470297877251569 0.591174165064481
0.00496856274535578 0.541093946668876 0.769589482181183
0.00415274562736897 0.563405130766197 0.69171838211301
0.00945948913431018 0.659202591308155 0.795581231677956
0.00857389746594678 0.602131079697277 0.782950751505536
0.00781842774650723 0.526121492777196 0.837641146643804
0.00896713956860085 0.580820326042308 0.803131325545422
0.00946596935732386 0.579400446094184 0.794476294846716
0.00755716966361596 0.623956128049624 0.809474810317673
0.00921182750152105 0.638863266226886 0.787453860947525
0.00652032085061935 0.652283361403722 0.737064619116206
0.00876104838698665 0.643361708737255 0.708460508940411
0.00779282597852375 0.622720830167502 0.73521237966388
0.00850746226504054 0.659193114522023 0.790728418467802
0.00853070293490373 0.711728960298925 0.70665936226973
0.00948226899502319 0.468555991909948 0.5780019182352
0.0091306217545464 0.696744489110193 0.80630496564677
0.00703785832806114 0.727638740607867 0.80826707346843
0.00803710521184253 0.612550076652059 0.708961536555722
0.00801731060192246 0.615525424970177 0.752508259798484
0.0081601056279957 0.598384336255672 0.720437321594476
0.0109065133788721 0.567142993322082 0.762128857972187
0.0116356513927693 0.51110874763121 0.766188950589235
0.00683907577719836 0.556037379619605 0.734335933753643
0.010292203790482 0.580178255539621 0.728799871176092
0.0108010620308496 0.614692064171194 0.791628564305111
0.0108010620308496 0.643244704795039 0.760602951026184
0.011108977259557 0.605643030533731 0.836103459317967
0.00539837183570293 0.657454823611741 0.876774970756032
0.0142777704612306 0.518310701188089 0.602649544810085
0.0122141334872632 0.520398785593164 0.605167715279346
0.0133502299096979 0.598926593505785 0.776637614989059
0.00671365231042688 0.650309085363408 0.73578026814259
0.0160456865710296 0.542493855267411 0.908066655180027
0.00476400338721172 0.623518614361035 0.860994154943007
0.00635218745949918 0.628191827356904 0.830487573980242
0.0108002320373097 0.530670701700642 0.785638057537859
0.00897365181554435 0.469825432068225 0.775796413489185
0.00783655135924132 0.568742529788608 0.706967036338075
0.00912701963023244 0.456628378785239 0.748138520110285
0.0093101364492796 0.559487995497432 0.845684240600535
0.00597124920538042 0.702450065425481 0.841795518789338
0.00674030912416225 0.741222708676148 0.614619540936518
0.00758975469703148 0.63217433233713 0.842821532953835
0.00787826491574174 0.619969601793336 0.782390179569301
0.00722253355357035 0.571957026015943 0.792407941938144
0.00975389182178022 0.653201339729769 0.689356080770461
0.010965503472839 0.644602672180866 0.47345045488388
0.00852450389625808 0.60547029594425 0.86666026592988
0.00809507679337693 0.638969272141118 0.76156371507755
0.00962749975531302 0.638143416924345 0.944706880898275
0.00696624598476664 0.649984058892018 0.948743117847434
0.00799710062797523 0.637489697077088 0.956518438862138
0.00713745544129149 0.55689957352762 0.778778650318218
0.00687241250811072 0.556951985633846 0.572814464829642
0.00688824908859834 0.58808868400111 0.748353262879154
0.00602071248887634 0.643179044004589 0.73115680971609
0.010372253516561 0.695425350675603 0.637294829486024
0.00861772538179065 0.676637305409709 0.340269962810723
0.00812802017658549 0.670324554262688 0.444818805500329
0.00988998031508155 0.535712363090945 0.772931569457258
0.00985838495696631 0.611708890360714 0.731375664873079
0.00919373432148539 0.602911083701462 0.772793886863293
0.00670634115994964 0.629086265255158 0.747252757266708
0.00770627740687108 0.572589195719614 0.746756165650485
0.00673246418649695 0.599452211959019 0.740803825116093
0.00885208512190897 0.475444054281757 0.823411273958356
0.00833668240228078 0.524389190957858 0.764592775189498
0.00926843637650604 0.505910950550783 0.711372842734438
0.00509002701515977 0.445931638188187 0.733698027504999
0.00736402196199271 0.546919463410856 0.723941821248185
0.0114342982528986 0.559556011653449 0.828596813959453
0.00689106216448605 0.683374080488247 0.82455813191263
0.0119106429739293 0.775195758882723 0.668912589241224
0.00556197342861273 0.778663955815989 0.601957685633256
0.00624963134108756 0.668383069658116 0.611188670081015
0.00435154365289236 0.452892772408408 0.784418950061806
0.00699996165214671 0.488167193556672 0.661738107833844
0.00734589382847137 0.57190136743274 0.861706986266134
0.00839732166074834 0.400674589410255 0.700930706155072
0.00827121367903703 0.487818542381726 0.893997134693747
0.0099440628166615 0.64965271704662 0.843480470231281
0.0112579869880966 0.62112849691881 0.727827998974302
0.00625947096034692 0.563712136766181 0.824559768736962
0.00981388100809103 0.71334381975086 0.773998432127007
0.0127268296468424 0.396410149365595 0.803517438274453
0.0115875777453633 0.554570489044679 0.57278898996635
0.00752802281430036 0.55983648517188 0.629889701946124
0.00545523278131474 0.4606625151927 0.78250648364075
0.00821771801434243 0.375839112706765 0.693521954670851
0.00646083687224605 0.491378589057217 0.761116651941527
0.00815700907305147 0.503011017199425 0.71300320606197
0.00828834406059825 0.59171234151184 0.780453376424713
0.00822919175764509 0.479430206488203 0.684143821653835
0.00892358708948003 0.563516188717487 0.79675714137331
0.0077920549262686 0.53721414871274 0.762413409333894
0.00917518443756469 0.558608359286652 0.729877083069754
0.00852376635897932 0.645837338791026 0.774939044685422
0.00629288831549169 0.532884637258425 0.651538146700966
0.00705840619210257 0.453219294512799 0.697859251997799
0.00845880485391153 0.584248122108491 0.585210787777904
0.00999060939672478 0.531143583532318 0.576239416703796
0.011566515180594 0.585948645358813 0.72876868916247
0.00760624940718242 0.430251877900057 0.844833671624731
0.00761369256530021 0.671835973818463 0.808342592413424
0.0122747781216334 0.670228137818887 0.818667559632616
0.00739197548053089 0.734632031394312 0.739475932523331
0.007505004181772 0.543036909943384 0.65583797469991
0.00755835718539085 0.501860964031285 0.74689835653481
0.00801762987106883 0.612061603924766 0.881825577682607
0.00955003305256247 0.555729307111931 0.737177410869312
0.00615361309165269 0.631307855808111 0.782066267269037
0.00663566814357377 0.453999455713459 0.685610137833217
0.00442321576254509 0.617637815184036 0.827237642677188
0.00762171581841639 0.608150593400337 0.716829455543271
0.00880905152588913 0.570224095910594 0.675490712766448
0.0108473976040648 0.313101966153494 0.731080874112728
0.00709811041851941 0.678224336543308 0.76457669789704
0.0086965659065149 0.706072897318636 0.720339229847514
0.00684482122785968 0.505549345934179 0.788535821854126
0.0085031364491808 0.626225924803682 0.766068951780273
0.00908333922436862 0.535909100329778 0.786803496563217
0.00904088492008099 0.677234998964636 0.812345290273622
0.0112471363385328 0.562318150072391 0.784156220982655
0.0111208345179284 0.475025691508489 0.528043549579547
0.0101520553864435 0.516714096345032 0.630732729548423
0.00895501120059717 0.674813269836805 0.822562246337394
0.00739706793334395 0.695854199370307 0.853880751081939
0.00600461379401095 0.685475689232269 0.874787747831121
0.00602779294304254 0.643788365876964 0.822401962615958
0.00679996768244954 0.587704281287682 0.755174230356887
0.00995685917404242 0.489375596103349 0.590052490330595
0.0077340216106826 0.612895244039327 0.85630743490407
0.00854097031229254 0.53273397219929 0.791850924762245
0.00521477220441333 0.564190479179469 0.746896636144544
0.00577731416821139 0.581053560647404 0.750177748550959
0.00830772495941553 0.517732576183923 0.531344671470853
0.00651378478980061 0.547013359734497 0.477342141553488
0.00644109300601193 0.559083979468151 0.629486371924202
0.0069995905569182 0.685242901836588 0.800561753195815
0.00985049019456474 0.406332445187776 0.715302510252285
0.00543972232746622 0.247750516816803 0.590532871987732
0.0105949216713442 0.715684830038608 0.83963449269386
0.0084061205886604 0.711047100443166 0.750614724484216
0.00966420378354266 0.386466829681989 0.759594763466198
0.00802354894212794 0.574128993351127 0.518150979848117
0.00799211165290651 0.53824647989589 0.805625814741716
0.008073351243279 0.544812193232896 0.802738465831551
0.0122034550479882 0.672322770068095 0.660314035204792
0.00537296515676768 0.608537200203251 0.817753322478191
0.00752523844127491 0.726991112003633 0.615175229377727
0.00810680273621902 0.659725740248765 0.730466303419927
0.00925655435975364 0.678682770718242 0.859778709673283
0.00665338655762989 0.616346363119125 0.781112973312947
0.010732836916666 0.501541616472064 0.797053916736466
0.00771542568661069 0.369443865702428 0.737242033619901
0.0094048789563893 0.647353206528783 0.638961118194944
0.00919134817212245 0.508076211801341 0.810378034229789
0.00661279587323692 0.557166077818995 0.666374810854526
0.00477648755736611 0.51947897923192 0.824813146622855
0.00893928404557798 0.688556554376456 0.736524200155177
0.00570714586437845 0.532616038309722 0.818016824304114
0.00710797418758579 0.628509085341559 0.697405270456935
0.0116660057603201 0.616302982662889 0.781827919253443
0.00801803009743812 0.504975725470334 0.761851232306469
0.00892711559914623 0.605580169444659 0.740357441355436
0.0091527035681925 0.546096005553016 0.806223010654985
0.0092405394807297 0.509582128157939 0.748714966737625
0.0065726348534507 0.583213813031668 0.636297435080123
0.00654275123305224 0.593308728976818 0.84707259486474
0.010352252552893 0.607886051741932 0.607157494168467
0.00730051791526726 0.589732766658988 0.818541777606346
0.00891057694798387 0.658686976336281 0.701496920844959
0.0064791485154171 0.33966125177357 0.836521183427285
0.00765960534900244 0.446137660330505 0.811049074353262
0.00616289552936977 0.705474763525377 0.814642190625388
0.00845384335666676 0.731872256324322 0.810929071671921
0.00764743700264118 0.575799806571647 0.723563792872268
0.00787965219766548 0.449988533108915 0.76493297442732
0.00699859074897015 0.400636631171146 0.811038231935838
0.008283595845174 0.717900564850503 0.558165212588544
0.010986904628325 0.653900300567753 0.783575240240699
0.0102152138918674 0.454739753476505 0.759255604311627
0.0115531195252691 0.49879612815818 0.584158569401034
0.010653012125262 0.630937202312398 0.6016371146607
0.00863133555465821 0.598431630995624 0.640856617229249
0.00788383475658696 0.424597926203487 0.77507730739597
0.00633992900007866 0.454820866348058 0.817287588400841
0.00829037131307617 0.394881389296336 0.619267868073264
0.0112789555935574 0.565767866663059 0.746771864510676
0.00803873108058788 0.587827529955322 0.768498371717839
0.00826987252779328 0.665191316278501 0.71285434135179
0.00794004264671475 0.708345819794515 0.676240415163436
0.0100229645822018 0.596464302073455 0.801352665714378
0.00533651798887018 0.559208793527585 0.778939187273094
0.00821419436136994 0.685294265291686 0.859080902440186
0.00670097489894254 0.451774045884057 0.758397791010212
0.00642441539949618 0.461940503902096 0.737147515229891
0.00578900674240741 0.686931560579015 0.727298901340677
0.00524083232489211 0.641072094132173 0.785048551667154
0.00618880035653071 0.585003966168189 0.770724761713624
0.00996335559596426 0.563172822583704 0.692078252909741
0.00844411099266097 0.632538442402645 0.669885820464005
0.00703451477990561 0.658897840197878 0.890644154231965
0.0091876983700452 0.672464026880001 0.871663874116669
0.00720566196387108 0.512633369807385 0.740761770291156
0.0112615353473381 0.462601059281793 0.621394649029728
0.0112377392986327 0.69636310763519 0.797861938609572
0.00625260672726452 0.647293801526452 0.748044252590038
0.0102411797332521 0.496085931485872 0.88218375184673
0.00447797058194029 0.608080293574498 0.882839075821615
0.00873670497275791 0.532236227661444 0.805970843049519
0.00887997269081982 0.687308029434441 0.858623073614765
0.0048355685978456 0.647353488705498 0.92048284761023
0.0094037619374903 0.640941675949581 0.923064290705589
0.00431069502855124 0.554737926598757 0.571456726627207
0.0058754525609968 0.580217788208945 0.447525324229291
0.00867005943373832 0.518845856092751 0.714643196505117
0.0132477100709053 0.400193708335003 0.789642994494002
0.0102934166506466 0.53738622961911 0.787237745456079
0.0100567642109259 0.621729831071915 0.58909460306466
0.00849213481043256 0.629149967021886 0.608226121796576
0.0102250823304167 0.558945574998688 0.805920432812842
0.00899065887406294 0.614138640705627 0.843627125055132
0.0076671719543442 0.518603911412699 0.814761657559509
0.00916678857573422 0.683046356268673 0.70987569453854
0.00832144364544434 0.388373577374812 0.762894295887669
0.00769229275443046 0.293081971675931 0.746754354305074
0.0107298253355137 0.542964111931023 0.727918497040898
0.00993927812695124 0.684078932456214 0.705494582957885
0.00869937149541111 0.602915985139741 0.763864377094145
0.00690605006448256 0.592115174443799 0.872574903368014
0.00998659555540488 0.683303972265421 0.826192476750007
0.00682132991947266 0.436271379866192 0.827725401256089
0.00771659006472311 0.647506488110026 0.742755101367476
0.00963575954719461 0.528807652702099 0.790521880649701
0.00612906459536749 0.520886857860983 0.757089710952709
0.011280863653371 0.540698654021691 0.77721992622528
0.00536159294985593 0.55760680184471 0.693250153699112
0.00862987423774305 0.679433169693905 0.671258330846909
0.00681340983505976 0.713009996699791 0.761903153016939
0.00766447300253699 0.650546372911902 0.635146887917371
0.00597056666693681 0.626180524409103 0.673175353457292
0.00886773792310353 0.587149080863501 0.601768328076599
0.00945989471271012 0.48173193724667 0.766365174605625
0.0131784443957456 0.63412884094541 0.714022492196203
0.00786648242734241 0.600859771062 0.793786302641457
0.00706379339559578 0.676451572786404 0.742949023670214
0.00968902519281524 0.53336594733833 0.739488638180249
0.00849919403726096 0.49561886414946 0.706383503226313
0.0107449742238392 0.620894292669711 0.763437392172339
0.0062882992917205 0.660565080270939 0.648554808481144
0.0116909078386259 0.652428590347226 0.768424666103524
0.00523607659482515 0.705088129371976 0.783048981569146
0.00489487134761991 0.579331828258296 0.571375164722919
0.0134711739771024 0.619656763567294 0.662983611980478
0.00820487437031369 0.618289595242849 0.567169343650187
0.00821376021611234 0.743170887580287 0.852310727340107
0.00876905365557838 0.764132112669891 0.859568428757077
0.0087671169284005 0.724649096760911 0.757026158362444
0.00898102551597419 0.660098966207267 0.875166276744946
0.00947382698940739 0.282407373647395 0.766603903595078
0.00582315873190345 0.750473402020549 0.743539385362638
0.006026203438955 0.469245206255957 0.78222336299208
0.0116428237557862 0.50907066289834 0.631885765577311
0.00739534902707778 0.504654443176457 0.56596622988033
0.00761247455478149 0.416402991815215 0.475419651083851
0.00725338991375914 0.455720422623383 0.786150767296074
0.00711036569712103 0.558940089605377 0.669483456981881
0.00656745354550775 0.672081965627385 0.736879382879473
0.00513936475188196 0.584252734496807 0.841718372583717
0.00468727337787304 0.480400752832013 0.825823351494616
0.00657496901044414 0.705220001058715 0.754302695537054
0.00700655594275719 0.563717367319551 0.880008042310838
0.00772728222540188 0.670843761470451 0.803095629273982
0.0108567123182102 0.719235384554573 0.806381870534233
0.00909584960262967 0.650912032725083 0.78728369017186
0.00768650138778945 0.48906010064494 0.790612359228974
0.00727606599151188 0.651090542787625 0.724401663932714
0.00942719190524522 0.506401931285197 0.73882716851703
0.0116281389134651 0.57413510961348 0.823470636906427
0.00563670688564728 0.5313269238358 0.807871294659542
0.00507766948272458 0.631479336988235 0.858660921622404
0.0104946816861406 0.66905415150497 0.862917853000168
0.00800121006711801 0.605422192992717 0.818101536725371
0.0098483925516527 0.550047531053785 0.876386515113996
0.0107550235199502 0.476267268070348 0.849286787823965
0.0116195125643114 0.595684035652108 0.815705315960507
0.00768123073976494 0.451791146387643 0.8706811462888
0.0082378591232645 0.677178277266856 0.571003995517989
0.0082378591232645 0.559107462023592 0.878148014878974
0.0082378591232645 0.411224772395812 0.630584155073435
0.00512415090249514 0.625372523488411 0.828113130471761
